document_name,article_number,livre,titre,chapitre,section,sous_section,pages,content,source_relative_path
dahir_1-00-175__loi15-95,151,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23,: Taxe de licence Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,152,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23,": Participation à la solidarité nationale Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002. (Participation à la solidarité nationale, abrogée, à compter du 1er janvier 2001 par article 9 de la loi de finances n° 55-00 pour l'année budgétaire 2001 promulguée par le dahir n° 1-00-351 du 26 décembre 2000)",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,153,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23,: Droits d'enregistrement Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,154,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23,: Droits de timbre Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,155,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23,": Taxe sur les profits immobiliers Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002. (taxe sur les profits immobiliers, abrogée, à compter du 1er janvier 2001 par article 9 de la loi de finances n° 55- 00 pour l'année budgétaire 2001 promulguée par le dahir n° 1-00-351 du 26 décembre 2000)",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,156,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23,: Impôt des patentes Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,157,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23,: Taxe spéciale annuelle sur les véhicules automobiles Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,158,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,23-24,": Dispositions applicables aux frais de justice en matière civile, commerciale et administrative, aux actes judiciaires et extrajudiciaires et aux actes notariés Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,159,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,24,": Droits et taxes de douane Les dispositions des articles 260, 268 et 271 du dahir n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977) approuvant le code des douanes et impôts indirects sont abrogées et remplacées comme suit : (cf, dahir n° 1-77-339 du 25 chaoual 1397 (9 octobre 1977) approuvant le code des douanes et impôts indirects) ( pour consulter cet article en intégralité à sa date, reportez-vous à la base bulletins officiels du site juridique d'Artémis Conseil ) [Cliquez ICI]",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,160,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,24,": Taxe à l'essieu Les dispositions du paragraphe VIII de l'article 21 de la loi de finances pour l'année 1989 n° 21-88 promulguée par le dahir n° 1-88-289 du 15 joumada I 1409 (28 décembre 1988) sont modifiées et complétées comme suit : (cf, article 21 de la loi de finances pour l'année 1989 n° 21-88 promulguée par le dahir n° 1-88-289 du 15 joumada I 1409 (28 décembre 1988)) ( pour consulter cet article en intégralité à sa date, reportez-vous à la base bulletins officiels du site juridique d'Artémis Conseil ) [Cliquez ICI]",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,161,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,24,": Taxe annuelle sur la publicité par affiches aux bords des voies de communication routières de l'Etat Les dispositions du paragraphe V de l'article 17 de la loi de finances n° 8-96 pour l'année budgétaire 1996-1997 promulguée par le dahir n° 1-96-77 du 12 safar 1417 (29 juin 1996) sont modifiées et complétées comme suit : "" Article 17. - V - Nonobstant toute disposition contraire, tout retard dans le paiement de la taxe entraîne le paiement d'une majoration : ..........................."" (La suite sans modification.)",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,162,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre IV : Dispositions finales,,,24-25,": Sont abrogées toutes dispositions contraires et notamment celles : - du dahir du 20 joumada I 1345 (21 août 1935) portant règlement sur les poursuites en matière d'impôts directs, taxes assimilées et autres créances recouvrées par les agents du Trésor, tel que modifié et complété ; - du dahir du 24 rabii Il 1343 (22 novembre 1924) sur le recouvrement des créances de l'Etat ; - des articles 23 et 24 relatives au privilège, de la loi n° 30-89 relative à la fiscalité des collectivités locales et de leurs groupements, promulguée par le dahir n° 1-87-187 du 21 rabii II1410 (21 novembre 1989) ; - des articles 262, 269 (1er et 2e alinéas) et 272 du code des douanes et impôts indirects, précité ; - du dahir du 25 safar 1344 (14 septembre 1925) sur le recouvrement des amendes et condamnations pécuniaires, tel qu'il a été modifié ; - du dahir du 13 rabii Il 1333 (28 février 1915) sur le recouvrement des débets des comptables ; - de l'article 9 (7e alinéa) de la loi n° 13-94 relative à la mise en œuvre du fonds pour la promotion de l'emploi des jeunes, promulguée par le dahir n° 1-94-282 du 15 safar 1415 (25 juillet 1994) ; - de l'article 10(7e alinéa) de la loi n° 14-94 modifiant la loi n° 36-87 relative à l'octroi de prêts de soutien à certains promoteurs, promulguée par le dahir n° 1-96-102 du 21 rabii I 1417 (7 août 1996).",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,163,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre IV : Dispositions finales,,,25,": Les références aux dispositions des textes abrogés par l'article précédent, contenues dans d'autres textes législatifs ou réglementaires en vigueur, s'appliquent aux dispositions correspondantes édictées par la présente loi.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,164,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre IV : Dispositions finales,,,25,: La présente loi entre en vigueur à l'expiration du troisième mois suivant celui de sa publication au Bulletin officiel.,pdfs/dahir_1-00-175__loi15-95.pdf
